pay_off
217.30924911511173
204.72744727529013
210.6001758307913
200.5104536312137
212.69585046440733
210.16087987958332
205.41549332965067
213.76794329421557
203.42251682255562
203.79922135023276
201.80682860757847
216.56845186504685
205.14222389618183
198.53814301519853
215.27365848180023
214.3049804178816
204.1211084815897
199.0541242255913
196.65719772419746
204.41041821819726
214.14595095212016
210.427182303787
201.56045116139111
214.12199062151387
206.62790123209717
203.94871245605532
201.08269905806267
209.49428961122175
207.03728467716007
213.29613208002863
200.80895535672636
231.34274748391704
211.39217922417146
212.14358140154957
198.4383255845939
217.2603222056899
196.52647482757172
212.60313255626804
222.13175896234893
207.69901795084493
203.97989253250083
220.52450090255334
207.10709292129636
213.4182543763003
194.8550540776814
212.26641755358435
210.1283767040305
210.32607459359863
211.7324416701059
209.14152141249113
200.8707714110579
210.57581741336637
208.7663499854872
217.1944017837662
214.08060010511346
206.4754672916253
209.96347832348468
220.0270798218294
220.58041192062694
209.78421083786574
205.72839381794978
200.32651690858464
203.78910187841203
210.59382508920268
223.88447832926676
211.86463533970078
207.7988310383718
210.8898987073267
202.25451439516854
212.0513149075663
211.28648695538203
202.36260025672266
208.62332227647443
217.24073103087818
210.39399957355658
213.7500639877462
210.41535269558796
202.96959386875395
224.93858574865774
196.02200746316154
223.13311619821127
209.98762960794778
201.39277567891688
209.27122985023428
201.1613328300772
227.57558201442754
201.39079021619528
209.75538759940494
207.29970548267508
210.56755591422103
218.48064350616096
203.95358917742575
221.76473760398036
230.9496752735775
204.4817044374514
208.1378014174627
211.24300313124832
210.23244260435558
204.14549779804844
203.63461226291096
211.76308887454803
218.34432986778822
214.90387056767437
203.4242173470031
211.66362751045088
220.8216095280896
218.39167552460128
202.89037090603136
212.46776842072956
218.8719841496661
213.84802449252788
199.9995399312805
223.20848881309917
224.60673008786534
202.9784441504409
208.08831946830168
206.25590545306844
202.5211700558899
208.33118188832003
213.70405587082882
200.9738376764984
223.10976807786602
210.32134703507006
205.70099354416348
208.8738212161267
205.35865329147023
197.11830667695725
213.81849364465296
215.77663063728792
218.58587238639586
221.0820898563397
202.6120593792892
218.46471649116495
219.75928207118622
212.83405660770563
218.38177433278145
211.3838401087675
204.3424739097965
208.84444335500507
220.08222033795647
197.80485941615737
221.69006204896257
198.79826999723232
202.32777467336274
216.91935721337984
213.81804553594705
218.22503431559088
206.46087683259546
207.52532478318366
202.27503744135038
212.33338870749802
216.60175936644018
207.56364234381314
200.7889852380817
204.14592513112095
209.947334571719
205.28701637919343
203.82260567843778
210.52083056953535
210.99028236878283
201.56706679677148
213.92529479970935
209.8473999381618
195.30638057962926
198.75629012816486
226.703964949568
208.35381931817184
229.2304910919984
218.581741006614
194.0142413926839
197.23943793943363
217.74361932963507
221.5952373235952
194.51987973410675
223.0583299288237
220.23658897093392
208.71114563040103
210.2494603132261
203.69297742668658
204.39334379502702
200.853041871505
195.26104978575395
220.00494747484686
204.68145906867304
204.1798190176551
217.47011774069819
203.23709167107214
202.93846057610838
227.56453869275254
199.97893668870722
200.4214790082653
214.75298511268093
195.34111136835895
198.59560088746093
221.5611570638837
207.23112881471624
194.1675196927239
191.83791678705705
210.4850085756063
212.63594577423672
218.2810801821457
210.1676808531581
208.52084935398634
205.63683413949835
201.33401188201526
211.25689998893526
206.13335559698834
191.58992147932457
208.40175894042267
206.68339747721652
210.67460839222903
199.99070228258677
207.48418647077997
212.49932997045613
197.68845556821725
219.17910797349592
206.31110840159894
194.75454721179472
199.0168931401702
207.15378658221616
203.57642250588913
207.196974512535
208.48758504377122
196.7770563039287
213.53410305052867
185.48709145491202
217.45816277575196
212.17143657934986
206.7814607333876
236.44453083697465
233.90747208168074
213.2027891793436
200.57407365268875
196.83619715418033
220.39797162769642
201.8106907378495
191.82750122411625
209.75749201430787
199.6665988354279
210.56490827222095
199.60585185199312
216.52382888213504
213.78402824930086
200.11991949627802
210.3931518009191
186.16530717829087
202.01510351859494
210.45733954986937
196.8218260252222
219.62048358177512
203.90513613892384
207.95147381675082
216.54948243219192
225.99978586872137
211.94235050696273
211.93188846582834
211.96571198544027
217.4401803205795
236.5395854258097
211.4988925687222
206.88297517282354
207.2513139709153
206.47338960679718
202.4066007353394
208.85730949298159
205.55075699946354
220.65936207409143
205.68222501694964
215.2089006709107
197.85846480035997
210.5272382411044
215.01538054386833
215.54771087085706
203.05989785681015
211.82666576738012
220.06508798396118
207.30786031458516
224.96543137270803
214.07332236918737
209.5297321893463
216.037745953776
205.44101757898656
203.53520869521637
208.738137141564
211.29684296439223
202.0034508632391
214.74246631956814
216.40782936330194
207.60459549986498
203.89151542362035
195.29746339514625
212.54875254419258
208.93709703493806
203.19096788231053
216.23770174844347
190.6664025795006
200.58436175889037
201.8849088522545
204.18307493704032
207.2348628557612
203.27472039523226
207.4750909046658
194.9905324145969
209.37815367798532
212.6280629471807
217.0450728293513
198.71466678220116
211.0382983684989
207.47573108926883
224.53469976359628
215.986194539929
207.8389299706224
207.54650447937178
208.3474446668043
215.7416566590777
208.81852357362055
206.53443763764884
210.83930970034075
196.60996399042108
222.20692632995883
208.89672030628358
204.66086759579767
201.64732048561243
214.41507260956507
206.83674641305484
224.65043624824577
209.2470460185742
209.72227154869654
216.7672088091519
209.32600861299778
203.0615333005606
208.2143586809383
214.1730289682258
215.74076312796785
206.48797510515467
213.3917073740333
204.58238975859544
211.11107073997496
202.51448817534825
192.18631710063312
217.45050436376272
197.00929387024127
212.59051216566337
209.40841695198972
212.6603687378309
201.38315881344909
205.19893145727832
200.8376557226801
203.55601413995174
207.43390211849743
193.0812543086917
211.50609476221385
217.1687667628015
206.3387856883537
205.43913286531821
222.48863531067067
213.95995868361607
213.4926058058414
204.88246038221263
203.91015993383542
198.5404845934576
204.1855541222503
208.03024583873454
206.5450223770352
194.27213324653874
226.16930847991102
207.00924749374056
218.49577503521527
205.24482291555296
207.30354833832806
194.47125591138902
208.41190957167183
216.80522384665687
220.85072926648147
217.20094532375836
202.92023588052243
207.5723911328235
204.6769416072235
206.39716317841203
201.48700398463305
199.4491800499746
203.60184587765877
204.4064305413652
211.64055707972534
213.90458840439257
205.05864531220416
205.83393957848168
210.93790474409548
195.31917011256695
216.7955764235095
209.70394751138966
218.33354279176856
209.45657875388778
218.18370749047634
212.6170024916898
210.84364773155397
210.33564890429057
206.55969089343716
214.93579293914112
197.79996770025622
209.50283824575587
208.32221141291475
203.27853374773932
203.1446049833143
208.642542831593
201.04397478880276
206.55555156870642
211.6743953304474
204.610115076804
206.9909716897382
227.68868727287693
214.4804557462006
215.85595112929758
210.46873705390857
209.26390667478861
206.6003282659385
215.28936774908007
212.9556434422045
187.47419327259814
213.0922305863457
218.16943771819183
211.06626631769868
203.88007351853201
202.98225721376096
213.90487692919137
198.1262728199747
198.5624864391823
221.8589194586373
210.30830056764407
192.6261710396259
207.18069775510457
200.69182987312493
210.73248317489626
217.02909702892947
206.88715433288584
201.90410421006598
209.2145905765379
208.69204793982573
205.43924066143157
212.61429420857505
206.18585436823798
207.06069805673775
211.079974289417
206.19277144831685
216.2596895692062
199.726971746826
207.50649394950867
198.22515750088544
219.7018997496371
210.1740777063326
209.52760363335332
228.44876182628533
208.8338187943981
229.45690382947652
196.7477720620778
218.29178920584624
216.58840344976775
211.40040524653435
209.70977057511678
214.88062493449834
219.83680264278365
206.6654625115477
218.55374617023864
200.47886766141195
211.11564355753407
197.85331048110962
202.69708313092892
216.8796251317422
218.63700602459355
206.88100885642342
210.15762589763852
199.65133050071498
202.28491411523586
208.30033296465615
210.45556875660097
204.35454616912492
207.6796994521169
210.92841227376707
196.4534853095413
201.09450777224308
210.28502018093445
204.20191753063477
218.9039531737058
209.49577695325686
202.60088210203338
203.8578995737885
212.07988369455657
220.05212636467695
